ecod_uid,f_id,ecod_domain_id,ecod_source_id,seqid_range,dtype
4051078,304.4.1.71,P96598_nD1,P96598_F1,1-115,computed structural model
3498557,304.48.1.87,A0A5K4FAM7_F1_nD2,A0A5K4FAM7_F1,"26-40,116-345",computed structural model
3579494,5.1.5.171,A0A3P7EFJ4_F1_nD1,A0A3P7EFJ4_F1,1-275,computed structural model
4962280,375.1.1.347,D4GRC7_F1_nD2,D4GRC7_F1,121-165,computed structural model
5051712,101.1.4.90,A0A532TDZ6_F1_nD1,A0A532TDZ6_F1,1-55,computed structural model
3858628,3939.1.1.306,O88200_F1_nD1,O88200_F1,111-328,computed structural model
3728271,109.4.1.2508,A0A0D2DMY9_F1_nD8,A0A0D2DMY9_F1,971-1085,computed structural model
4961280,101.1.2.939,D4GP07_F1_nD3,D4GP07_F1,221-285,computed structural model
4962718,148.1.3.412,D4GSC5_F1_nD1,D4GSC5_F1,16-100,computed structural model
3257216,11.1.1.1316,Q54YU6_F1_nD1,Q54YU6_F1,"641-695,731-860",computed structural model
3318741,5059.1.1.55,I1K993_F1_nD1,I1K993_F1,"81-210,256-460",computed structural model
4010371,295.1.1.45,P33347_F1_nD1,P33347_F1,6-100,computed structural model
3538771,5020.1.1.11,Q6P9G4_F1_nD1,Q6P9G4_F1,71-100,computed structural model
3702665,109.4.1.3241,Q4CQ55_F1_nD2,Q4CQ55_F1,121-1120,computed structural model
3832631,5054.1.1.140,F4IPZ0_F1_nD1,F4IPZ0_F1,"21-75,221-415",computed structural model
3177005,192.15.1.100,P38855_F1_nD1,P38855_F1,196-275,computed structural model
3340509,611.8.1.5,I1LHH2_F1_nD1,I1LHH2_F1,6-110,computed structural model
3563989,101.1.1.425,B2RD01_F1_nD1,B2RD01_F1,21-150,computed structural model
4331456,2008.1.1.187,P24546_nD1,P24546_F1,"36-145,236-320,346-360",computed structural model
3916429,109.4.1.2897,F1R8B4_F1_nD7,F1R8B4_F1,971-1965,computed structural model
4943168,1.1.7.144,A0A9Y1BIL7_F1_nD3,A0A9Y1BIL7_F1,361-455,computed structural model
3455694,5069.1.3.72,B9FZN7_F1_nD3,B9FZN7_F1,"196-235,301-410",computed structural model
3651458,4144.1.1.7,A0A1D6E1G2_F1_nD2,A0A1D6E1G2_F1,231-315,computed structural model
3408441,633.10.1.30,Q4V4P2_F1_nD1,Q4V4P2_F1,6-125,computed structural model
5062404,5.1.3.275,UPI00277453EE_nD1,UPI00277453EE,16-545,computed structural model
4950546,101.1.6.41,A3CV59_F1_nD1,A3CV59_F1,6-95,computed structural model
3371147,1134.1.2.20,K7LZ66_F1_nD1,K7LZ66_F1,126-190,computed structural model
5081640,235.1.1.45,UPI0035602054_nD1,UPI0035602054,1-180,computed structural model
5025693,304.3.1.23,Q9HKQ1_F1_nD2,Q9HKQ1_F1,171-265,computed structural model
3168391,221.1.1.222,Q03714_F1_nD2,Q03714_F1,126-250,computed structural model
4653505,372.2.1.3,Q813X6_nD3,Q813X6_F1,406-545,computed structural model
4271087,4.1.1.444,P37955_nD1,P37955_F1,6-75,computed structural model
3879952,108.1.1.189,E7F259_F1_nD1,E7F259_F1,16-115,computed structural model
3344259,109.4.1.2936,I1JVG0_F1_nD1,I1JVG0_F1,"1-35,146-545",computed structural model
4230743,858.1.1.3,Q76N59_nD1,Q76N59_F1,56-245,computed structural model
3970224,109.4.1.3481,Q9HUK7_F1_nD1,Q9HUK7_F1,11-320,computed structural model
3346115,109.4.1.2587,A0A0R0HHB8_F1_nD2,A0A0R0HHB8_F1,386-590,computed structural model
3811085,109.4.1.2905,F4IP13_F1_nD2,F4IP13_F1,"1-500,1201-1700",computed structural model
4066868,109.4.1.2852,C5M5D9_nD1,C5M5D9_F1,"101-565,586-753",computed structural model
3509273,192.18.1.6,A0A077ZKS4_F1_nD1,A0A077ZKS4_F1,56-105,computed structural model
3830075,603.1.1.232,Q9LSB4_F1_nD3,Q9LSB4_F1,296-440,computed structural model
3930750,142.1.1.36,A0A0K0EAM6_F1_nD4,A0A0K0EAM6_F1,231-305,computed structural model
4287317,11.1.1.1274,P35829_nD2,P35829_F1,196-310,computed structural model
3603359,4.1.1.459,Q59044_F1_nD2,Q59044_F1,46-155,computed structural model
3171600,11.1.1.1290,Q03660_F1_nD4,Q03660_F1,541-650,computed structural model
4491518,7516.1.1.153,A0A0H2URH7_nD1,A0A0H2URH7_F1,"6-220,226-570",computed structural model
3602211,109.4.1.3314,Q58823_F1_nD1,Q58823_F1,1-565,computed structural model
4655607,632.22.1.164,Q1RMI8_nD2,Q1RMI8_F1,"331-390,396-485,516-560,566-590",computed structural model
3872770,632.22.1.187,Q9CZX2_F1_nD5,Q9CZX2_F1,546-740,computed structural model
3979962,9.1.1.69,P25927_F1_nD1,P25927_F1,251-335,computed structural model
5069603,601.18.1.30,UPI0031790839_nD1,UPI0031790839,6-130,computed structural model
3203471,5.1.5.181,C0NJH4_F1_nD5,C0NJH4_F1,926-1445,computed structural model
4984270,4.1.1.481,EPP00022637_nD2,EPP00022637,"101-170,176-205",computed structural model
3787987,192.7.1.46,A0A1D8PE61_F1_nD1,A0A1D8PE61_F1,161-235,computed structural model
5061636,150.1.1.205,UPI00276AD1FF_nD1,UPI00276AD1FF,6-89,computed structural model
3647142,6026.1.1.30,A0A1D6JZ42_F1_nD1,A0A1D6JZ42_F1,36-110,computed structural model
3168473,10.32.1.306,Q06058_F1_nD1,Q06058_F1,46-235,computed structural model
3983242,3079.1.1.3,Q32B83_F1_nD1,Q32B83_F1,6-33,computed structural model
3797917,101.1.1.399,A0A0K0ILR4_F1_nD1,A0A0K0ILR4_F1,1-80,computed structural model
3854868,389.1.1.168,Q62005_F1_nD2,Q62005_F1,226-265,computed structural model
3847303,5084.5.1.67,Q5SYL3_F1_nD1,Q5SYL3_F1,"21-100,126-235",computed structural model
4218318,2484.1.1.295,O93745_nD2,O93745_F1,"116-165,241-260,306-555",computed structural model
3288900,3380.1.1.4,K0F5J2_F1_nD1,K0F5J2_F1,6-60,computed structural model
5026218,142.1.1.51,Q9HLP6_F1_nD1,Q9HLP6_F1,16-105,computed structural model
4064699,327.6.1.8,P35166_nD1,P35166_F1,111-240,computed structural model
3958409,2003.1.1.355,X8FIW8_F1_nD2,X8FIW8_F1,206-385,computed structural model
3243378,2.1.1.347,Q9N3P1_F1_nD1,Q9N3P1_F1,"121-185,261-293",computed structural model
4970346,2007.1.2.53,EPP00027415_nD1,EPP00027415,6-100,computed structural model
3271727,11.1.1.1318,Q58A42_F1_nD1,Q58A42_F1,"21-110,136-150,181-225,256-320,366-385",computed structural model
3522486,3793.1.1.12,Q9BT67_F1_nD1,Q9BT67_F1,111-205,computed structural model
4488970,148.1.3.328,P0CL43_nD1,P0CL43_F1,81-145,computed structural model
3782927,304.9.1.176,Q5AGY4_F1_nD1,Q5AGY4_F1,"11-115,141-150",computed structural model
4528722,11.1.1.1250,O83966_nD2,O83966_F1,181-390,computed structural model
3730196,150.5.1.59,A0A0D2H271_F1_nD1,A0A0D2H271_F1,1-105,computed structural model
4663942,3794.1.2.3,Q9KWU4_nD4,Q9KWU4_F1,"466-490,996-1060",computed structural model
4267989,206.1.1.199,A4J550_nD1,A4J550_F1,46-150,computed structural model
3207999,3660.1.1.4,C0NV07_F1_nD3,C0NV07_F1,486-580,computed structural model
4569378,3939.1.1.356,Q7SZ78_nD1,Q7SZ78_F1,21-190,computed structural model
4817717,2004.1.1.1181,e7nhl002,7nhl_0,"71-169,187-188",experimental structure
3305613,192.18.1.15,K7MXS9_F1_nD1,K7MXS9_F1,1-70,computed structural model
3169236,207.1.1.422,P35203_F1_nD1,P35203_F1,"6-205,256-380,421-478",computed structural model
3204145,601.1.2.119,C0NH81_F1_nD3,C0NH81_F1,"281-310,631-660,696-805,836-885",computed structural model
3669420,3567.1.1.102,A0A1D6P2B9_F1_nD2,A0A1D6P2B9_F1,"1-15,41-125",computed structural model
3584140,4207.1.2.66,A0A3P7DYJ4_F1_nD2,A0A3P7DYJ4_F1,"161-300,356-380",computed structural model
3181170,601.19.1.61,U7Q938_F1_nD2,U7Q938_F1,"76-105,136-150,211-330",computed structural model
3759123,386.1.1.363,D3ZR64_F1_nD2,D3ZR64_F1,81-110,computed structural model
3789097,109.4.1.3315,Q5A4K7_F1_nD3,Q5A4K7_F1,"236-260,321-400,426-485",computed structural model
3553671,207.1.1.464,Q9C000_F1_nD6,Q9C000_F1,736-995,computed structural model
3945764,148.1.3.269,A0A0H3GYT8_F1_nD3,A0A0H3GYT8_F1,"281-340,452-505",computed structural model
5063882,1074.1.1.6,UPI002A996A60_nD2,UPI002A996A60,96-450,computed structural model
3691526,3939.1.1.206,A0A1C1CJJ3_F1_nD4,A0A1C1CJJ3_F1,"511-550,596-670",computed structural model
3662896,101.1.1.411,A0A1D6IZN2_F1_nD1,A0A1D6IZN2_F1,181-305,computed structural model
3843366,9.2.1.9,Q9JLN6_F1_nD2,Q9JLN6_F1,"31-80,106-160",computed structural model
3278993,192.29.1.247,K0EUI2_F1_nD2,K0EUI2_F1,181-293,computed structural model
3637871,2.1.1.310,C1HC31_F1_nD1,C1HC31_F1,"121-148,181-268",computed structural model
3306957,1.1.3.7,A0A0R0GJD1_F1_nD1,A0A0R0GJD1_F1,11-70,computed structural model
3312794,101.1.3.22,I1MKJ8_F1_nD1,I1MKJ8_F1,51-125,computed structural model
4946437,2485.1.1.163,A0A9Y1FLI4_F1_nD1,A0A9Y1FLI4_F1,1-115,computed structural model
3261852,174.1.1.83,Q55BP8_F1_nD1,Q55BP8_F1,16-265,computed structural model
3641320,109.4.1.2688,A0A1D6QVJ3_F1_nD1,A0A1D6QVJ3_F1,16-280,computed structural model
5002053,7516.1.1.187,L0KUG0_F1_nD1,L0KUG0_F1,16-490,computed structural model
4313131,3939.1.1.372,Q9BDY7_nD1,Q9BDY7_F1,136-235,computed structural model
4008561,11.1.5.135,P76481_F1_nD4,P76481_F1,"171-205,396-505",computed structural model
3828426,2007.15.1.15,Q9XH06_F1_nD1,Q9XH06_F1,11-115,computed structural model
3832704,207.1.1.395,F4J9A8_F1_nD2,F4J9A8_F1,26-360,computed structural model
3771547,389.1.1.154,F1LWK9_F1_nD5,F1LWK9_F1,386-425,computed structural model
4535773,11.1.4.126,Q53654_nD3,Q53654_F1,"331-425,431-530",computed structural model
3187014,109.4.1.3546,U7PQ97_F1_nD3,U7PQ97_F1,516-660,computed structural model
4076336,187.1.1.29,Q9C4Z4_nD4,Q9C4Z4_F1,406-480,computed structural model
3942344,2485.3.1.19,A0A0H3GPA4_F1_nD1,A0A0H3GPA4_F1,43-345,computed structural model
4946737,8002.1.1.4,A0A9Y1FM59_F1_nD3,A0A9Y1FM59_F1,326-400,computed structural model
4027885,3291.1.1.220,Q8IHM4_F1_nD1,Q8IHM4_F1,171-308,computed structural model
3574854,375.1.1.267,A0A3P7FWD1_F1_nD1,A0A3P7FWD1_F1,6-90,computed structural model
4322557,192.29.1.261,P49107_nD1,P49107_F1,91-170,computed structural model
3590126,109.3.1.311,A0A132Z088_F1_nD3,A0A132Z088_F1,"41-80,141-180,281-405",computed structural model
3463054,5050.1.1.108,Q2QYU1_F1_nD1,Q2QYU1_F1,"11-285,321-570",computed structural model
4109532,304.9.1.178,Q6BKL7_nD1,Q6BKL7_F1,"236-345,366-400,431-510,541-575",computed structural model
3440265,101.1.11.181,Q5ZEL0_F1_nD1,Q5ZEL0_F1,"11-55,78-90",computed structural model
3800306,5.1.4.530,A0A5S6PEJ5_F1_nD1,A0A5S6PEJ5_F1,21-355,computed structural model
5061644,304.11.1.15,UPI00276AF802_nD2,UPI00276AF802,241-335,computed structural model
5020278,3012.1.1.19,Q8PX11_F1_nD3,Q8PX11_F1,241-355,computed structural model
5005078,304.48.1.113,L0L254_F1_nD1,L0L254_F1,1-125,computed structural model
3267227,3711.1.1.60,Q54GH2_F1_nD6,Q54GH2_F1,"561-760,786-890",computed structural model
3190117,109.4.1.3545,U7PP87_F1_nD1,U7PP87_F1,6-210,computed structural model
4180562,109.4.1.3477,Q9FNS4_nD1,Q9FNS4_F1,"106-520,546-570,576-625",computed structural model
3750261,192.8.1.421,F1M037_F1_nD1,F1M037_F1,71-205,computed structural model
4026892,4.1.1.462,Q8III2_F1_nD1,Q8III2_F1,191-305,computed structural model
3916056,621.1.1.6,E9QDH0_F1_nD2,E9QDH0_F1,"156-320,676-785,816-915",computed structural model
3474639,6026.1.1.33,A0A5K4F117_F1_nD4,A0A5K4F117_F1,"366-390,436-495",computed structural model
3367646,109.7.1.18,I1J9M5_F1_nD4,I1J9M5_F1,491-575,computed structural model
3894126,3860.1.1.172,A0A0R4IBX7_F1_nD2,A0A0R4IBX7_F1,41-150,computed structural model
4379176,1008.1.1.102,Q56336_nD1,Q56336_F1,31-110,computed structural model
3277727,4.8.1.43,K0ENR0_F1_nD1,K0ENR0_F1,26-120,computed structural model
3245851,109.4.1.3203,Q18892_F1_nD5,Q18892_F1,"131-160,206-240,431-490,526-1310,1346-1385,1456-1599",computed structural model
3992452,150.5.1.74,A0A0N4UQ95_F1_nD1,A0A0N4UQ95_F1,6-85,computed structural model
3414652,148.1.1.31,P35554_F1_nD2,P35554_F1,151-180,computed structural model
3568119,4991.1.1.112,Q92585_F1_nD2,Q92585_F1,621-660,computed structural model
3917501,389.4.1.14,Q1L8P7_F1_nD5,Q1L8P7_F1,391-695,computed structural model
4440529,109.4.1.3352,Q6DCD5_nD2,Q6DCD5_F1,476-745,computed structural model
4963432,4076.2.1.7,D4GU20_F1_nD1,D4GU20_F1,1-85,computed structural model
3174646,5074.1.1.21,Q3E798_F1_nD1,Q3E798_F1,36-70,computed structural model
3358126,181.1.1.16,A0A0R0HRF9_F1_nD1,A0A0R0HRF9_F1,11-70,computed structural model
3226725,632.22.1.165,Q22758_F1_nD4,Q22758_F1,786-870,computed structural model
3394455,3602.1.1.17,Q9XZ29_F1_nD3,Q9XZ29_F1,"526-580,641-900",computed structural model
3331200,101.1.11.141,A0A0R0G6N9_F1_nD1,A0A0R0G6N9_F1,36-60,computed structural model
4018838,601.1.2.114,A0A175WBL1_F1_nD1,A0A175WBL1_F1,"51-170,201-240,281-310",computed structural model
3180930,3652.1.1.7,U7Q3A8_F1_nD1,U7Q3A8_F1,16-85,computed structural model
4947667,2004.1.1.1202,A0AAF0D2G8_F1_nD1,A0AAF0D2G8_F1,"1-210,326-353",computed structural model
5030599,192.15.1.226,A0A0P9FT72_F1_nD1,A0A0P9FT72_F1,6-135,computed structural model
4576120,109.4.1.2776,A3LRH4_nD2,A3LRH4_F1,"321-595,616-755",computed structural model
3280815,2004.1.1.975,K0EWS0_F1_nD1,K0EWS0_F1,11-200,computed structural model
4256759,376.1.5.5,Q5R9D9_nD1,Q5R9D9_F1,"31-50,96-165",computed structural model
3365520,377.1.1.108,K7M097_F1_nD2,K7M097_F1,196-230,computed structural model
3655454,181.1.1.19,B4FET3_F1_nD2,B4FET3_F1,156-275,computed structural model
3507479,148.1.3.264,A0A077ZG06_F1_nD2,A0A077ZG06_F1,"16-40,91-165",computed structural model
4035993,2008.1.1.172,A0A0H3CC30_nD1,A0A0H3CC30_F1,6-220,computed structural model
3779701,912.1.1.8,G3V824_F1_nD12,G3V824_F1,"756-915,2126-2270,2296-2420,2441-2480",computed structural model
4994403,109.3.1.480,EPP00024108_nD1,EPP00024108,16-160,computed structural model
3678120,3860.1.1.210,A0A1D6G668_F1_nD2,A0A1D6G668_F1,236-525,computed structural model
5042283,208.1.1.56,A0A662PHF2_F1_nD1,A0A662PHF2_F1,66-370,computed structural model
3591222,604.1.1.198,A4HZ86_F1_nD1,A4HZ86_F1,"141-180,236-290",computed structural model
3490235,148.1.3.288,A0A3Q0KGE4_F1_nD2,A0A3Q0KGE4_F1,181-205,computed structural model
3672359,4268.2.1.13,B4FXQ9_F1_nD3,B4FXQ9_F1,96-185,computed structural model
3361930,6055.1.1.20,I1L7P7_F1_nD1,I1L7P7_F1,16-60,computed structural model
3446794,206.1.1.235,Q10LD9_F1_nD6,Q10LD9_F1,"486-690,736-790",computed structural model
3319593,148.1.3.311,I1M4N8_F1_nD4,I1M4N8_F1,471-550,computed structural model
5064586,2003.1.1.367,UPI002A9ECA51_nD1,UPI002A9ECA51,26-215,computed structural model
4255854,4294.1.1.8,C0H462_nD1,C0H462_F1,1-50,computed structural model
3678316,605.6.1.10,A0A1D6MVG8_F1_nD1,A0A1D6MVG8_F1,16-105,computed structural model
4531083,101.1.1.461,P13989_nD2,P13989_F1,66-140,computed structural model
3625181,3710.1.1.3,A0A044SXI6_F1_nD4,A0A044SXI6_F1,536-640,computed structural model
5076048,2006.1.4.55,UPI003253A80B_nD2,UPI003253A80B,"351-495,516-590",computed structural model
3171048,603.1.1.205,P47053_F1_nD1,P47053_F1,11-130,computed structural model
4442777,3939.1.1.347,Q6BXB6_nD1,Q6BXB6_F1,"21-70,101-155",computed structural model
3408625,331.4.1.32,Q95U58_F1_nD3,Q95U58_F1,476-650,computed structural model
4890917,6110.1.1.4,e9y6s5W1,9y6s_5W,"141-570,985-990,1057-1062,1116-1119,1253-1255,1284-1285,1321-1335,1378-1381,1397-1405,1414-1417,1440-1447,1579-1580,1851-1857,1866-1874,1893-1893,2644-2654,2702-2703,2819-2826,2846-2846,2859-2859",experimental structure
4602761,105.2.1.91,Q6DF94_nD1,Q6DF94_F1,311-440,computed structural model
3319950,603.1.1.197,K7MX73_F1_nD1,K7MX73_F1,11-165,computed structural model
3533152,11.1.1.1360,Q9H7T0_F1_nD6,Q9H7T0_F1,831-1080,computed structural model
4973347,515.1.1.4,EPP00014129_nD1,EPP00014129,31-200,computed structural model
3750756,101.1.4.70,D4AB99_F1_nD5,D4AB99_F1,"1496-1550,1576-1755",computed structural model
3176753,192.8.1.439,P32618_F1_nD2,P32618_F1,221-330,computed structural model
4268731,601.1.1.146,Q8XAP1_nD3,Q8XAP1_F1,236-425,computed structural model
3282644,2.24.1.2,K0F397_F1_nD1,K0F397_F1,1-65,computed structural model
4920192,611.8.1.11,e9sdxH4,9sdx_H,229-370,experimental structure
3463437,5074.1.1.16,B9FVH9_F1_nD1,B9FVH9_F1,106-135,computed structural model
3538734,6169.1.1.54,Q96J86_F1_nD1,Q96J86_F1,56-90,computed structural model
3576522,101.1.16.2,A0A3P7DDL6_F1_nD1,A0A3P7DDL6_F1,6-90,computed structural model
4964822,1075.1.2.43,D4GX95_F1_nD1,D4GX95_F1,21-245,computed structural model
3401257,192.15.1.92,Q7KRW1_F1_nD3,Q7KRW1_F1,146-275,computed structural model
3225992,206.1.1.257,Q95ZQ4_F1_nD2,Q95ZQ4_F1,351-415,computed structural model
4944086,179.1.1.5,A0A9Y1BKL4_F1_nD2,A0A9Y1BKL4_F1,81-210,computed structural model
5009949,192.29.1.301,Q4J7R9_F1_nD2,Q4J7R9_F1,"1-30,71-255",computed structural model
3894484,2002.1.2.12,A0A286Y9N0_F1_nD2,A0A286Y9N0_F1,116-260,computed structural model
3458697,605.1.1.221,A0A0P0XYV7_F1_nD1,A0A0P0XYV7_F1,1-115,computed structural model
3346762,3014.1.1.2,I1NB35_F1_nD1,I1NB35_F1,21-45,computed structural model
3724983,3291.1.1.135,A0A0D2H0N5_F1_nD3,A0A0D2H0N5_F1,631-765,computed structural model
3732153,3567.1.1.119,A0A0D2HP10_F1_nD2,A0A0D2HP10_F1,"6-175,421-605",computed structural model
3164037,3405.1.1.6,P43997_F1_nD1,P43997_F1,41-175,computed structural model
3184774,6158.1.1.42,U7Q4T6_F1_nD1,U7Q4T6_F1,"6-60,126-160",computed structural model
3199855,6066.1.1.3,C0NP50_F1_nD1,C0NP50_F1,31-55,computed structural model
4935774,148.1.3.414,A0A520KS66_F1_nD2,A0A520KS66_F1,"6-20,251-370",computed structural model
4644463,101.1.3.27,P50728_nD3,P50728_F1,246-305,computed structural model
4947137,282.1.1.10,A0AAF0D1A7_F1_nD1,A0AAF0D1A7_F1,6-130,computed structural model
3461105,5014.1.1.10,Q6ZBF6_F1_nD4,Q6ZBF6_F1,466-520,computed structural model
3734601,3788.1.1.17,A0A0D2FB37_F1_nD1,A0A0D2FB37_F1,"141-275,306-330",computed structural model
5009922,304.126.1.7,Q4J7P1_F1_nD2,Q4J7P1_F1,216-415,computed structural model
3058506,11.1.1.1389,e7y6kI1,7y6k_I,372-475,experimental structure
3982819,148.1.1.85,Q32BU8_F1_nD1,Q32BU8_F1,1-73,computed structural model
3679986,2.1.1.305,A0A1D6PWB4_F1_nD2,A0A1D6PWB4_F1,131-435,computed structural model
3796928,148.1.3.291,A0A5S6PTL5_F1_nD2,A0A5S6PTL5_F1,"46-100,331-495",computed structural model
4946660,386.1.1.420,A0A9Y1FLZ4_F1_nD1,A0A9Y1FLZ4_F1,1-70,computed structural model
3275917,6055.1.1.32,Q54KU0_F1_nD7,Q54KU0_F1,1476-1570,computed structural model
3267070,1.1.7.127,Q55A34_F1_nD2,Q55A34_F1,356-420,computed structural model
3836313,7064.1.1.12,Q8GZ51_F1_nD1,Q8GZ51_F1,91-240,computed structural model
4557682,5063.1.1.21,P96594_nD1,P96594_F1,6-80,computed structural model
3529020,79.1.1.33,O75829_F1_nD2,O75829_F1,71-205,computed structural model
3714117,3562.1.1.31,Q4CQ19_F1_nD2,Q4CQ19_F1,"131-300,326-460",computed structural model
3830716,387.1.5.50,Q2V4D9_F1_nD1,Q2V4D9_F1,61-95,computed structural model
4568161,283.2.1.18,Q9PRA0_nD1,Q9PRA0_F1,36-115,computed structural model
3312383,109.4.1.3030,K7LSR3_F1_nD1,K7LSR3_F1,11-335,computed structural model
4346148,821.1.1.12,O83563_nD1,O83563_F1,26-150,computed structural model
3764452,4.8.1.41,D3Z8L1_F1_nD2,D3Z8L1_F1,161-280,computed structural model
3396380,11.1.1.1371,Q9V7H4_F1_nD3,Q9V7H4_F1,261-365,computed structural model
4542133,605.1.1.335,Q9CYN2_nD1,Q9CYN2_F1,81-135,computed structural model
3267277,632.3.1.24,Q54GX6_F1_nD2,Q54GX6_F1,196-250,computed structural model
3773905,604.3.1.33,D3ZPL1_F1_nD2,D3ZPL1_F1,411-485,computed structural model
4961740,375.1.1.350,D4GQ02_F1_nD2,D4GQ02_F1,246-305,computed structural model
4944918,150.1.1.208,A0A9Y1BM76_F1_nD1,A0A9Y1BM76_F1,1-150,computed structural model
3697668,386.1.1.346,A0A1C1CLC4_F1_nD1,A0A1C1CLC4_F1,"446-605,706-755",computed structural model
3444835,5050.1.1.70,Q0DBF8_F1_nD2,Q0DBF8_F1,71-375,computed structural model
3316601,5074.1.1.19,I1KHN6_F1_nD1,I1KHN6_F1,81-125,computed structural model
5051917,2003.1.2.296,A0A532TBJ4_F1_nD1,A0A532TBJ4_F1,6-110,computed structural model
3878273,632.3.1.17,A2BIL7_F1_nD1,A2BIL7_F1,1-65,computed structural model
5052767,129.1.1.114,A0A532T8A9_F1_nD1,A0A532T8A9_F1,"11-305,346-360",computed structural model
3788354,108.1.1.213,Q5ABR2_F1_nD2,Q5ABR2_F1,"231-295,326-365",computed structural model
4032264,304.8.1.94,Q2FVS3_F1_nD2,Q2FVS3_F1,221-285,computed structural model
3610118,2006.1.4.46,Q57YZ1_F1_nD1,Q57YZ1_F1,"1-55,77-240,316-380",computed structural model
4325826,225.1.1.27,O83479_nD2,O83479_F1,"16-105,221-389",computed structural model
3607753,3291.1.1.123,Q57U76_F1_nD3,Q57U76_F1,621-735,computed structural model
3389782,3470.1.1.53,Q9VVF4_F1_nD2,Q9VVF4_F1,"296-399,421-540",computed structural model
3774281,3681.1.1.5,Q642B8_F1_nD3,Q642B8_F1,"301-420,461-490,556-565",computed structural model
3230917,389.1.3.32,Q21960_F1_nD2,Q21960_F1,76-145,computed structural model
3463779,601.1.2.112,A0A0P0V9G9_F1_nD1,A0A0P0V9G9_F1,"66-75,113-220",computed structural model
3382315,109.3.1.203,I1JXP5_F1_nD2,I1JXP5_F1,"331-390,421-450,476-555",computed structural model
3253519,377.1.1.118,Q54LI4_F1_nD4,Q54LI4_F1,"976-1015,1066-1075",computed structural model
4991602,101.1.2.885,G4RNP8_F1_nD2,G4RNP8_F1,176-240,computed structural model
3229442,192.17.1.25,Q21396_F1_nD3,Q21396_F1,256-319,computed structural model
3692889,193.1.1.59,A0A1C1CCE9_F1_nD3,A0A1C1CCE9_F1,901-1095,computed structural model
3844984,4995.1.1.13,S4R2V3_F1_nD1,S4R2V3_F1,21-80,computed structural model
4032712,3567.1.1.181,Q9RQP8_F1_nD1,Q9RQP8_F1,16-95,computed structural model
3590707,857.1.1.25,A0A132P294_F1_nD1,A0A132P294_F1,6-125,computed structural model
