ecod_uid,f_id,ecod_domain_id,ecod_source_id,seqid_range,dtype
4962699,101.1.2.924,D4GSA4_F1_nD1,D4GSA4_F1,6-170,computed structural model
4962671,101.1.2.925,D4GS77_F1_nD1,D4GS77_F1,"11-95,111-165",computed structural model
4964502,101.1.2.927,D4GWJ3_F1_nD1,D4GWJ3_F1,11-105,computed structural model
4963345,101.1.2.928,D4GTU6_F1_nD1,D4GTU6_F1,1-155,computed structural model
4961793,101.1.2.929,D4GQ43_F1_nD1,D4GQ43_F1,1-305,computed structural model
5007550,101.1.2.932,O29504_F1_nD2,O29504_F1,101-220,computed structural model
5032239,101.1.2.933,A0A0P9E8Y1_F1_nD1,A0A0P9E8Y1_F1,6-90,computed structural model
4961645,101.1.2.934,D4GPS4_F1_nD1,D4GPS4_F1,6-95,computed structural model
4966143,101.1.2.937,D4H085_F1_nD1,D4H085_F1,1-110,computed structural model
4963412,101.1.2.938,D4GU04_F1_nD2,D4GU04_F1,76-160,computed structural model
4964920,101.1.2.944,D4GXG6_F1_nD1,D4GXG6_F1,6-65,computed structural model
4933465,101.1.2.947,A0A2R7Y2D6_F1_nD1,A0A2R7Y2D6_F1,16-95,computed structural model
5007433,101.1.2.948,O29415_F1_nD1,O29415_F1,46-160,computed structural model
4984759,101.1.2.949,EPP00023083_nD1,EPP00023083,"11-65,81-209",computed structural model
5067178,101.1.2.950,UPI00316914A1_nD3,UPI00316914A1,286-365,computed structural model
5008040,101.1.2.951,O29839_F1_nD1,O29839_F1,41-165,computed structural model
4955503,101.1.2.954,B1L4S3_F1_nD2,B1L4S3_F1,281-515,computed structural model
3383803,101.1.3.12,A0A0R0GTT6_F1_nD1,A0A0R0GTT6_F1,26-125,computed structural model
3961351,101.1.3.13,X8FB54_F1_nD1,X8FB54_F1,1-130,computed structural model
3429326,101.1.3.15,Q10PA6_F1_nD1,Q10PA6_F1,11-125,computed structural model
4984934,101.1.3.16,EPP00015911_nD1,EPP00015911,6-70,computed structural model
4997411,101.1.3.33,EPP00007098_nD1,EPP00007098,31-110,computed structural model
4962914,101.1.3.37,D4GSS7_F1_nD1,D4GSS7_F1,81-190,computed structural model
4462925,101.1.4.43,Q6BXQ8_nD1,Q6BXQ8_F1,46-145,computed structural model
3306298,101.1.4.53,A0A0R0KNZ6_F1_nD3,A0A0R0KNZ6_F1,576-635,computed structural model
3992561,101.1.4.54,A0A158Q3N1_F1_nD2,A0A158Q3N1_F1,196-295,computed structural model
4889417,101.1.4.55,e9p73CH1,9p73_CH,1-44,experimental structure
3886849,101.1.4.56,E7FE34_F1_nD2,E7FE34_F1,816-945,computed structural model
4011173,101.1.4.58,A0A175W543_F1_nD5,A0A175W543_F1,576-693,computed structural model
3664025,101.1.4.59,A0A1D6GB20_F1_nD1,A0A1D6GB20_F1,1-105,computed structural model
3953342,101.1.4.61,P96214_F1_nD3,P96214_F1,256-390,computed structural model
3372878,101.1.4.62,I1KWZ5_F1_nD1,I1KWZ5_F1,81-170,computed structural model
3666767,101.15.1.10,A0A1D6G926_F1_nD1,A0A1D6G926_F1,16-120,computed structural model
2968802,101.15.1.11,e7au7A1,7au7_A,42-179,experimental structure
3969915,101.15.1.12,Q9I2T2_F1_nD2,Q9I2T2_F1,276-345,computed structural model
3349597,101.15.1.13,I1JB35_F1_nD1,I1JB35_F1,46-105,computed structural model
3337328,101.15.1.14,A0A0R0GJZ6_F1_nD1,A0A0R0GJZ6_F1,6-289,computed structural model
3652577,101.15.1.9,B6SWT1_F1_nD1,B6SWT1_F1,61-185,computed structural model
3505559,101.1.6.19,A0A077Z3S4_F1_nD1,A0A077Z3S4_F1,96-170,computed structural model
4168631,101.1.6.20,E1CHH8_nD5,E1CHH8_F1,391-440,computed structural model
3726714,101.1.6.21,A0A0D2ELB5_F1_nD2,A0A0D2ELB5_F1,201-285,computed structural model
3991629,101.1.6.22,A0A0N4UB38_F1_nD7,A0A0N4UB38_F1,546-860,computed structural model
4010015,101.1.6.23,P0CF55_F1_nD1,P0CF55_F1,1-40,computed structural model
4969699,101.1.6.40,EPP00026832_nD3,EPP00026832,176-255,computed structural model
5017690,101.1.6.43,Q8PRP6_F1_nD1,Q8PRP6_F1,"11-90,496-535",computed structural model
3855409,10.1.1.68,Q9EPL2_F1_nD5,Q9EPL2_F1,651-815,computed structural model
3234078,101.1.7.2,Q9TYP8_F1_nD1,Q9TYP8_F1,21-135,computed structural model
1933575,10.1.1.73,e5jvvB1,5jvv_B,2-298,experimental structure
3898119,10.1.1.77,A1XQX8_F1_nD3,A1XQX8_F1,256-455,computed structural model
4917097,10.1.1.79,e9ol6G11,9ol6_G,"1231-1247,1264-1301,1429-1582,1587-1589,1592-1618,1625-1650",experimental structure
4350602,101.1.8.14,P74811_nD1,P74811_F1,6-70,computed structural model
3233173,10.1.1.83,O45879_F1_nD2,O45879_F1,296-510,computed structural model
4889562,10.1.1.86,e9pwoA4,9pwo_A,634-846,experimental structure
4889565,10.1.1.87,e9pwoA7,9pwo_A,"1231-1247,1264-1301,1429-1582,1587-1589,1592-1618,1625-1650",experimental structure
3780422,10.1.1.88,F1M4B6_F1_nD6,F1M4B6_F1,371-550,computed structural model
3063145,10.1.1.89,e8c8gA3,8c8g_A,907-1133,experimental structure
3229462,10.1.1.90,G5ECL4_F1_nD2,G5ECL4_F1,186-355,computed structural model
3936801,10.1.1.91,A0A0K0DXQ8_F1_nD3,A0A0K0DXQ8_F1,416-690,computed structural model
3979434,101.1.9.101,Q8ZQH2_F1_nD1,Q8ZQH2_F1,6-60,computed structural model
3961212,101.1.9.104,X8EY01_F1_nD2,X8EY01_F1,61-145,computed structural model
2876157,101.1.9.105,e8cshD1,8csh_D,1-53,experimental structure
4957075,101.1.9.134,B1L7Q6_F1_nD1,B1L7Q6_F1,6-110,computed structural model
3978692,101.1.9.143,Q8ZL31_F1_nD1,Q8ZL31_F1,11-160,computed structural model
4945293,101.1.9.153,A0A9Y1BMY9_F1_nD3,A0A9Y1BMY9_F1,281-365,computed structural model
3229459,10.1.1.92,G5ECL4_F1_nD5,G5ECL4_F1,626-815,computed structural model
4669469,10.1.1.94,P22751_nD1,P22751_F1,31-285,computed structural model
4667712,101.1.9.67,A4QYG1_nD1,A4QYG1_F1,6-70,computed structural model
3676076,101.1.9.83,A0A1D6GZ72_F1_nD2,A0A1D6GZ72_F1,"266-280,336-390,426-540",computed structural model
163703,101.1.9.84,e2dg6A1,2dg6_A,1-214,experimental structure
3689063,101.1.9.85,A0A1C1CXT1_F1_nD1,A0A1C1CXT1_F1,281-435,computed structural model
3637451,101.1.9.86,C1HCZ1_F1_nD5,C1HCZ1_F1,1216-1365,computed structural model
3194029,101.1.9.87,U7PV39_F1_nD1,U7PV39_F1,426-485,computed structural model
3984393,101.1.9.88,Q32F71_F1_nD1,Q32F71_F1,6-115,computed structural model
4446125,101.1.9.89,A9M127_nD2,A9M127_F1,216-330,computed structural model
3704761,101.1.9.90,Q4DGK9_F1_nD2,Q4DGK9_F1,386-435,computed structural model
4040255,101.1.9.92,Q6ZRI6_nD1,Q6ZRI6_F1,761-925,computed structural model
3280305,101.1.9.94,K0F8I5_F1_nD4,K0F8I5_F1,251-339,computed structural model
3840108,101.1.9.95,O25162_F1_nD2,O25162_F1,36-95,computed structural model
4255735,101.1.9.98,P97032_nD2,P97032_F1,106-230,computed structural model
2153565,10.12.1.104,e5u93B1,5u93_B,5-165,experimental structure
3181161,10.12.1.107,U7Q0I3_F1_nD1,U7Q0I3_F1,31-300,computed structural model
3546135,10.12.1.108,Q9HBU9_F1_nD1,Q9HBU9_F1,26-100,computed structural model
2442339,10.12.1.109,e6fxrA1,6fxr_A,510-715,experimental structure
3438162,10.12.1.110,Q5QMV1_F1_nD2,Q5QMV1_F1,101-380,computed structural model
4007473,10.12.1.115,P05052_F1_nD1,P05052_F1,1-135,computed structural model
4007463,10.12.1.116,P33234_F1_nD1,P33234_F1,1-145,computed structural model
4585394,10.12.1.121,B8H072_nD1,B8H072_F1,1-420,computed structural model
3905626,10.12.1.122,A4QNX3_F1_nD3,A4QNX3_F1,136-305,computed structural model
3979082,10.12.1.126,Q8ZRG0_F1_nD1,Q8ZRG0_F1,16-225,computed structural model
3970362,10.12.1.128,Q9HVE8_F1_nD1,Q9HVE8_F1,6-155,computed structural model
3177537,10.12.1.129,P29952_F1_nD3,P29952_F1,331-425,computed structural model
3771849,10.12.1.131,D4ACB4_F1_nD1,D4ACB4_F1,"26-370,406-545",computed structural model
4665575,10.12.1.134,O31646_nD1,O31646_F1,6-315,computed structural model
4006023,10.12.1.138,P75713_F1_nD1,P75713_F1,1-260,computed structural model
3036012,10.12.1.166,e7u6hA1,7u6h_A,7-259,experimental structure
311021,101.22.1.1,e2bztA1,2bzt_A,1-66,experimental structure
2812030,101.3.1.2,e7kw7E3,7kw7_E,479-543,experimental structure
3631730,101.33.1.2,C1H2T7_F1_nD2,C1H2T7_F1,266-395,computed structural model
4304745,101.35.1.21,Q9PEV5_nD1,Q9PEV5_F1,6-150,computed structural model
3346694,101.35.1.23,I1JHL4_F1_nD1,I1JHL4_F1,321-380,computed structural model
3985018,101.35.1.24,Q32IT6_F1_nD1,Q32IT6_F1,1-105,computed structural model
3507677,101.35.1.25,A0A077ZL74_F1_nD1,A0A077ZL74_F1,38-130,computed structural model
4106845,101.35.1.26,A5ICV7_nD2,A5ICV7_F1,51-150,computed structural model
4338471,101.35.1.27,D4AXU8_nD1,D4AXU8_F1,21-90,computed structural model
3807370,101.35.1.28,Q9SUM5_F1_nD1,Q9SUM5_F1,"21-75,111-155",computed structural model
3530278,101.35.1.29,Q8WYL5_F1_nD2,Q8WYL5_F1,251-305,computed structural model
3636295,101.35.1.30,C1H6K8_F1_nD1,C1H6K8_F1,76-205,computed structural model
3603157,101.35.1.36,Q58162_F1_nD1,Q58162_F1,16-75,computed structural model
5004914,101.35.1.40,L0L1G9_F1_nD2,L0L1G9_F1,76-133,computed structural model
4945714,101.40.1.4,A0A9Y1FJJ9_F1_nD1,A0A9Y1FJJ9_F1,1-80,computed structural model
3957333,101.43.1.2,X8FN59_F1_nD1,X8FN59_F1,26-83,computed structural model
3582646,101.44.1.2,A0A3P7DW40_F1_nD2,A0A3P7DW40_F1,131-225,computed structural model
4649569,101.45.1.2,Q5JET0_nD5,Q5JET0_F1,"461-545,1481-1540",computed structural model
4941231,101.45.1.3,A0A7D6BLJ9_F1_nD4,A0A7D6BLJ9_F1,"406-460,936-950",computed structural model
3205958,1016.1.1.3,C0NYB5_F1_nD1,C0NYB5_F1,56-259,computed structural model
5072682,101.8.1.4,UPI0032486AA2_nD1,UPI0032486AA2,6-540,computed structural model
4025786,101.8.1.5,Q8IDD3_F1_nD1,Q8IDD3_F1,71-574,computed structural model
5005231,10.2.1.104,L0L2U2_F1_nD5,L0L2U2_F1,666-850,computed structural model
4356525,102.1.1.10,A8M5E3_nD3,A8M5E3_F1,426-615,computed structural model
4043674,102.1.1.100,Q28Q15_nD2,Q28Q15_F1,191-258,computed structural model
4527845,102.1.1.104,B5Y6V5_nD3,B5Y6V5_F1,406-580,computed structural model
3882050,102.1.1.106,F1R7J1_F1_nD2,F1R7J1_F1,216-315,computed structural model
3907399,102.1.1.107,X1WB99_F1_nD4,X1WB99_F1,631-724,computed structural model
3183908,102.1.1.109,U7Q661_F1_nD1,U7Q661_F1,271-365,computed structural model
3761167,102.1.1.112,F7ESZ5_F1_nD1,F7ESZ5_F1,6-85,computed structural model
3407482,102.1.1.114,Q8T0G4_F1_nD1,Q8T0G4_F1,36-100,computed structural model
3731182,102.1.1.116,A0A0D2F545_F1_nD2,A0A0D2F545_F1,881-955,computed structural model
3451619,102.1.1.117,Q5QN00_F1_nD1,Q5QN00_F1,26-120,computed structural model
5038815,102.1.1.119,A0A2P6VUC6_F1_nD2,A0A2P6VUC6_F1,156-285,computed structural model
4890756,102.1.1.120,e9wmsm7,9wms_m,839-944,experimental structure
3982662,102.1.1.121,Q32B64_F1_nD1,Q32B64_F1,1-65,computed structural model
3830977,102.1.1.122,F4KG50_F1_nD4,F4KG50_F1,1071-1145,computed structural model
3903397,102.1.1.124,Q7ZVU1_F1_nD1,Q7ZVU1_F1,"106-160,196-220",computed structural model
4284511,102.1.1.125,Q5VXU9_nD4,Q5VXU9_F1,1031-1100,computed structural model
4338472,102.1.1.132,L8FM21_nD1,L8FM21_F1,21-85,computed structural model
3360426,102.1.1.133,I1N1N5_F1_nD1,I1N1N5_F1,21-90,computed structural model
3861726,102.1.1.135,Q60953_F1_nD7,Q60953_F1,786-865,computed structural model
4032498,102.1.1.138,Q2FXV8_F1_nD3,Q2FXV8_F1,156-215,computed structural model
5039810,102.1.1.160,A0A2P6VXK4_F1_nD1,A0A2P6VXK4_F1,16-100,computed structural model
3602708,102.1.1.166,Q60348_F1_nD6,Q60348_F1,686-750,computed structural model
3099693,102.1.1.179,e8ouyA1,8ouy_A,4-73,experimental structure
4966884,102.1.1.181,EPP00018181_nD1,EPP00018181,"11-149,176-230",computed structural model
4946451,102.1.1.182,A0A9Y1FLJ4_F1_nD1,A0A9Y1FLJ4_F1,16-85,computed structural model
4501606,102.1.1.99,Q47SC6_nD3,Q47SC6_F1,426-645,computed structural model
4030548,102.1.2.23,A0A144A3E5_F1_nD1,A0A144A3E5_F1,171-290,computed structural model
4448176,102.1.2.24,Q2FT43_nD1,Q2FT43_F1,11-90,computed structural model
3704043,102.1.2.26,Q4E3H1_F1_nD2,Q4E3H1_F1,176-310,computed structural model
4987683,102.1.2.38,EPP00019660_nD1,EPP00019660,6-230,computed structural model
3384068,102.1.3.19,I1JHL6_F1_nD2,I1JHL6_F1,176-375,computed structural model
4888968,102.1.3.20,e9n6vNH2,9n6v_NH,323-471,experimental structure
4888971,102.1.3.21,e9n6vNH5,9n6v_NH,864-1038,experimental structure
3588074,102.1.4.2,A0A127TAU9_F1_nD3,A0A127TAU9_F1,281-405,computed structural model
2983138,10.2.1.88,e8b8rC1,8b8r_C,1-238,experimental structure
4889924,10.2.1.90,e9r78A1,9r78_A,"1-148,185-666",experimental structure
3801842,10.2.1.92,Q9LMT9_F1_nD1,Q9LMT9_F1,"26-160,211-280",computed structural model
5035428,10.2.1.96,A0A257AMG3_F1_nD1,A0A257AMG3_F1,6-165,computed structural model
3948495,102.2.1.11,A0A0H3GT62_F1_nD2,A0A0H3GT62_F1,136-260,computed structural model
4947779,102.2.1.15,A0AAF0D2N0_F1_nD2,A0AAF0D2N0_F1,291-370,computed structural model
3917202,103.1.1.100,A0A2R8QKC2_F1_nD6,A0A2R8QKC2_F1,1421-1490,computed structural model
3536570,103.1.1.102,Q96EP0_F1_nD7,Q96EP0_F1,631-685,computed structural model
3702571,103.1.1.103,Q4DP97_F1_nD4,Q4DP97_F1,476-570,computed structural model
3691871,103.1.1.105,A0A1C1CCG8_F1_nD1,A0A1C1CCG8_F1,21-90,computed structural model
3489712,103.1.1.106,A0A5K4FC18_F1_nD1,A0A5K4FC18_F1,116-185,computed structural model
3687120,103.1.1.107,A0A1C1CXM7_F1_nD3,A0A1C1CXM7_F1,226-275,computed structural model
3351186,103.1.1.108,A0A0R0H4X6_F1_nD2,A0A0R0H4X6_F1,191-235,computed structural model
3824070,103.1.1.109,Q9FT74_F1_nD1,Q9FT74_F1,1-65,computed structural model
3319271,103.1.1.110,A0A0R0HEQ4_F1_nD2,A0A0R0HEQ4_F1,316-380,computed structural model
3632015,103.1.1.112,C1HBJ7_F1_nD4,C1HBJ7_F1,823-890,computed structural model
3371553,103.1.1.113,I1K211_F1_nD1,I1K211_F1,"6-190,226-290,451-460,576-610,666-705",computed structural model
3374121,103.1.1.114,I1KP56_F1_nD1,I1KP56_F1,41-105,computed structural model
3311347,103.1.1.115,I1LBM7_F1_nD1,I1LBM7_F1,92-130,computed structural model
3216703,103.1.1.142,Q10925_F1_nD4,Q10925_F1,1161-1235,computed structural model
4920189,103.1.1.143,e9sdxH1,9sdx_H,30-85,experimental structure
3877510,10.3.1.14,F1Q7G0_F1_nD1,F1Q7G0_F1,91-230,computed structural model
3201329,103.1.1.66,C0NA69_F1_nD1,C0NA69_F1,131-170,computed structural model
3390931,103.1.1.85,Q9W503_F1_nD1,Q9W503_F1,11-90,computed structural model
3997305,103.1.1.86,A0A0N4UF07_F1_nD1,A0A0N4UF07_F1,6-75,computed structural model
3356409,103.1.1.87,I1MZZ7_F1_nD1,I1MZZ7_F1,31-80,computed structural model
4023430,103.1.1.88,A0A175VY98_F1_nD4,A0A175VY98_F1,366-415,computed structural model
3609498,103.1.1.89,Q57XZ6_F1_nD1,Q57XZ6_F1,6-65,computed structural model
3810797,103.1.1.90,Q9ZVT0_F1_nD1,Q9ZVT0_F1,1-45,computed structural model
140485,103.1.1.91,e2l2dA1,2l2d_A,1-73,experimental structure
3206993,103.1.1.92,C0NRQ6_F1_nD1,C0NRQ6_F1,116-215,computed structural model
3828377,103.1.1.93,Q9FNI6_F1_nD1,Q9FNI6_F1,6-50,computed structural model
3758301,103.1.1.94,D3ZU60_F1_nD2,D3ZU60_F1,401-555,computed structural model
3896190,103.1.1.95,A0A2R8QKC2_F1_nD3,A0A2R8QKC2_F1,1046-1090,computed structural model
3180599,103.1.1.96,U7PW84_F1_nD2,U7PW84_F1,246-285,computed structural model
3758287,103.1.1.99,D3ZU60_F1_nD1,D3ZU60_F1,326-370,computed structural model
5080761,103.12.1.14,UPI00355E861F_nD2,UPI00355E861F,91-154,computed structural model
3398322,103.12.1.6,E1JH25_F1_nD6,E1JH25_F1,816-883,computed structural model
3750743,103.15.1.3,D3ZIN7_F1_nD1,D3ZIN7_F1,1-135,computed structural model
2974339,10.32.1.209,e7xtlB1,7xtl_B,27-171,experimental structure
3342352,10.32.1.210,I1KP02_F1_nD3,I1KP02_F1,466-575,computed structural model
3456079,10.32.1.212,A0A0P0XHR4_F1_nD1,A0A0P0XHR4_F1,41-250,computed structural model
3245210,10.32.1.213,Q19895_F1_nD3,Q19895_F1,271-400,computed structural model
4125065,10.32.1.214,Q499E0_nD4,Q499E0_F1,481-685,computed structural model
4174724,10.32.1.215,Q8Z290_nD3,Q8Z290_F1,346-515,computed structural model
3543120,10.32.1.216,Q6UXC1_F1_nD3,Q6UXC1_F1,266-425,computed structural model
3213513,10.32.1.218,A0A2C9C3D7_F1_nD3,A0A2C9C3D7_F1,286-400,computed structural model
4081602,10.32.1.219,Q4WGM4_nD2,Q4WGM4_F1,496-660,computed structural model
3916604,10.32.1.221,F1Q5Q4_F1_nD5,F1Q5Q4_F1,701-870,computed structural model
3925538,10.32.1.222,A0A0K0EGE7_F1_nD12,A0A0K0EGE7_F1,986-1110,computed structural model
3922623,10.32.1.223,A5WVM5_F1_nD5,A5WVM5_F1,416-590,computed structural model
3569881,10.32.1.224,Q8NF64_F1_nD1,Q8NF64_F1,421-545,computed structural model
3889463,10.32.1.225,F1QFD4_F1_nD3,F1QFD4_F1,361-515,computed structural model
3760294,10.32.1.226,F1LV44_F1_nD2,F1LV44_F1,211-345,computed structural model
3243005,10.32.1.227,Q9N4X0_F1_nD2,Q9N4X0_F1,"136-160,186-295",computed structural model
3891424,10.32.1.228,F1RBH4_F1_nD2,F1RBH4_F1,171-305,computed structural model
3892939,10.32.1.229,F1QJ72_F1_nD1,F1QJ72_F1,26-165,computed structural model
3240186,10.32.1.230,Q9N397_F1_nD1,Q9N397_F1,21-150,computed structural model
3331673,10.32.1.231,K7MTI8_F1_nD1,K7MTI8_F1,"56-130,236-310",computed structural model
3186422,10.32.1.232,U7PQA4_F1_nD1,U7PQA4_F1,56-240,computed structural model
3913587,10.32.1.233,F1Q8W1_F1_nD3,F1Q8W1_F1,501-600,computed structural model
3876491,10.32.1.234,Q3UUQ7_F1_nD3,Q3UUQ7_F1,461-595,computed structural model
3407771,10.32.1.235,Q6IG52_F1_nD1,Q6IG52_F1,26-119,computed structural model
3227596,10.32.1.236,O45754_F1_nD3,O45754_F1,251-355,computed structural model
4021020,10.32.1.237,A0A175WCZ3_F1_nD2,A0A175WCZ3_F1,"81-110,166-265",computed structural model
4162574,10.32.1.238,Q6CKY3_nD4,Q6CKY3_F1,446-575,computed structural model
3945527,10.32.1.239,A0A0H3GVI0_F1_nD2,A0A0H3GVI0_F1,101-235,computed structural model
3822186,10.32.1.240,Q9FFG6_F1_nD2,Q9FFG6_F1,211-385,computed structural model
3828980,10.32.1.241,Q7XZU0_F1_nD5,Q7XZU0_F1,"1196-1380,1416-1435",computed structural model
3953597,10.32.1.242,P96419_F1_nD5,P96419_F1,941-1090,computed structural model
4355707,10.32.1.243,Q6CKY3_nD3,Q6CKY3_F1,326-445,computed structural model
3175730,10.32.1.244,Q03792_F1_nD5,Q03792_F1,591-720,computed structural model
3727537,10.32.1.245,A0A0D2GK94_F1_nD3,A0A0D2GK94_F1,271-400,computed structural model
3724760,10.32.1.246,A0A0D2HFH1_F1_nD5,A0A0D2HFH1_F1,726-875,computed structural model
3382073,10.32.1.247,K7L2W3_F1_nD5,K7L2W3_F1,"651-770,801-850,1176-1185",computed structural model
3252187,10.32.1.249,Q54C78_F1_nD3,Q54C78_F1,261-415,computed structural model
3453850,10.32.1.251,Q5VRS8_F1_nD2,Q5VRS8_F1,151-285,computed structural model
3200725,10.32.1.252,C0NGQ3_F1_nD1,C0NGQ3_F1,346-549,computed structural model
3374694,10.32.1.253,K7L2W3_F1_nD8,K7L2W3_F1,"1436-1490,1516-1620",computed structural model
4241487,10.32.1.254,P21982_nD1,P21982_F1,21-315,computed structural model
3265682,10.32.1.255,Q54NU3_F1_nD1,Q54NU3_F1,36-230,computed structural model
4921349,10.32.1.257,e9ug6B3,9ug6_B,348-474,experimental structure
3228358,10.32.1.258,A0A131MBU3_F1_nD1,A0A131MBU3_F1,116-210,computed structural model
3988300,10.32.1.260,Q8DMX0_F1_nD4,Q8DMX0_F1,"521-545,601-750",computed structural model
2426588,10.32.1.262,e6f2pA5,6f2p_A,901-1040,experimental structure
3907939,10.32.1.263,E7FFT8_F1_nD1,E7FFT8_F1,1-375,computed structural model
4027683,10.32.1.265,A0A144A3J2_F1_nD3,A0A144A3J2_F1,"621-650,681-780",computed structural model
4368632,10.32.1.266,Q8KRP0_nD1,Q8KRP0_F1,21-159,computed structural model
3956820,10.32.1.269,Q79F96_F1_nD1,Q79F96_F1,26-135,computed structural model
3285330,10.32.1.270,K0EG80_F1_nD1,K0EG80_F1,81-169,computed structural model
4161767,10.32.1.271,O28648_nD4,O28648_F1,"386-425,471-580",computed structural model
4038352,10.32.1.273,P24810_nD2,P24810_F1,36-150,computed structural model
4615735,10.32.1.274,P24810_nD3,P24810_F1,191-295,computed structural model
3969738,10.32.1.276,Q9HWK6_F1_nD1,Q9HWK6_F1,46-210,computed structural model
4508798,10.32.1.278,Q2FUW4_nD2,Q2FUW4_F1,126-260,computed structural model
3273969,10.32.1.279,Q557E9_F1_nD1,Q557E9_F1,26-255,computed structural model
3968620,10.32.1.280,Q9HU71_F1_nD3,Q9HU71_F1,241-365,computed structural model
4848485,10.32.1.281,e8gesA03,8ges_A,271-321,experimental structure
3372062,103.2.1.3,I1LL23_F1_nD1,I1LL23_F1,"6-60,96-125",computed structural model
4824961,1033.1.1.1,e7ubxA01,7ubx_A,215-393,experimental structure
4303845,103.4.1.13,Q5B367_nD1,Q5B367_F1,146-235,computed structural model
4629036,103.4.1.15,Q6CJB5_nD1,Q6CJB5_F1,96-180,computed structural model
4396629,103.4.1.16,F2MNH8_nD1,F2MNH8_F1,26-185,computed structural model
4973147,103.4.1.30,EPP00013953_nD1,EPP00013953,6-100,computed structural model
4128177,103.7.1.2,Q2KTM3_nD1,Q2KTM3_F1,1-140,computed structural model
4943128,103.8.1.3,A0A9Y1BIE7_F1_nD2,A0A9Y1BIE7_F1,101-170,computed structural model
3425074,103.9.1.2,A0A0P0XLH4_F1_nD2,A0A0P0XLH4_F1,76-185,computed structural model
3219982,10.4.1.19,O45143_F1_nD2,O45143_F1,111-235,computed structural model
3227594,10.4.1.20,O45754_F1_nD2,O45754_F1,146-250,computed structural model
3243971,10.4.1.21,O17947_F1_nD3,O17947_F1,241-350,computed structural model
3914028,10.4.1.22,A0A2R8PY98_F1_nD2,A0A2R8PY98_F1,101-210,computed structural model
