ecod_uid,domain_id,t_id,old_f,old_f_name,commons_f,new_f_name,dominant_pfam,dominant_name,cov_pct,score,verdict,tier,recommended_action,composite_outcome,relaxed_Q_verdict,relaxed_Q_detail,final_class,final_action
2526309,e6a9sA2,7083.1.1,,,7083.1.1.1,PF31251,PF31251,Pox_A26L_M,100.0,225.7,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2324055,e6b39A1,101.1.2,101.1.2.155,Dimerisation2,101.1.2.543,AprA_N,PF23526,AprA_N,77.9,79.8,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2623804,e6bxrA1,7529.1.1,,,7529.1.1.14,PF29356,PF29356,MAF1_C,99.6,564.8,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2324072,e6bzfB1,2008.1.1,,,2008.1.1.149,PF30140,PF30140,ZIP2_M,94.9,117.9,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2324073,e6bzfB2,102.1.1,,,102.1.1.111,PF31229,PF31229,ZIP2_C,95.7,83.7,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2526314,e6d7yA1,1205.2.1,,,1205.2.1.1,PF31217,PF31217,CdiA_CT_tRNase,100.0,135.2,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2526315,e6d7yB1,7075.1.1,,,7075.1.1.1,PF31209,PF31209,PABL017_Cdi1I,96.1,88.4,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2502890,e6dnmA1,7059.1.1,,,7059.1.1.1,PF31034,PF31034,SatS_C,89.3,189.7,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2485680,e6ebnA3,7035.1.1,,,7035.1.1.1,PF31265,PF31265,Cuben,100.0,125.5,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2324093,e6f1sA1,2008.8.1,,,2008.8.1.1,PF31274,PF31274,CglI_C,100.0,142.0,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2322965,e6f5dL1,109.4.1,,,109.4.1.1284,PF29978,PF29978,ATP18_TPR,82.4,287.7,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2387865,e6f7jB1,304.9.1,,,304.9.1.78,PF28978,PF28978,RRM_SRRT,92.3,149.0,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2387867,e6fb3A2,3735.1.1,3735.1.1.3,RHS_repeat,3735.1.1.14,TEN_YD-shell,PF25023,TEN_YD-shell,99.0,697.2,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2485693,e6ghcB1,7040.1.1,,,7040.1.1.1,PF30443,PF30443,McrA_N,100.0,98.2,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2502901,e6gjeC1,207.16.1,,,207.16.1.1,PF31269,PF31269,Cubilin_N,96.4,123.3,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2576194,e6h1wA2,7103.1.1,,,7103.1.1.1,PF31224,PF31224,MJ1004_C,100.0,142.1,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2526318,e6hq6A4,7093.1.1,,,7093.1.1.1,PF31272,PF31272,GH149_ins_2,100.0,107.1,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2576204,e6iwvA1,558.1.1,,,558.1.1.19,PF30097,PF30097,LisH_SSDP,81.8,90.9,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2576208,e6j2pA2,906.2.1,,,906.2.1.1,PF31218,PF31218,Spp1_C3H_ZnF,100.0,78.7,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2526330,e6jdeB3,375.15.1,,,375.15.1.1,PF29404,PF29404,RadD_Zn_ribbon,85.7,85.2,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2526331,e6jdeB4,7091.1.1,,,7091.1.1.1,PF29401,PF29401,RadD_C,78.5,163.3,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2526332,e6jl2A2,7092.1.1,,,7092.1.1.1,PF31273,PF31273,VDLT_N,100.0,170.8,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2576209,e6jq1B2,7112.1.1,,,7112.1.1.1,PF31238,PF31238,DdrO_C,100.0,111.5,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2526352,e6qixA1,922.1.1,,,922.1.1.21,PF29706,PF29706,PCHTP_C,100.0,104.3,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2526353,e6qixA2,7084.1.1,,,7084.1.1.2,PF29706,PF29706,PCHTP_C,98.8,104.3,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1693513,e1ihmA2,1.2.1,1.2.1.2,Calici_coat_C,1.2.1.4,"Calici_coat, Calici_coat_C",PF08435,Calici_coat_C,69.9,303.7,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_absent,PF00915 score= GA=20.0 dE=,HOLD,HOLD: composite over-reach (extra Pfam absent - keep old)
1870442,e3cmmA1,2003.1.9,2003.1.9.1,ThiF,2003.1.9.8,"ThiF, E1_4HB",PF00899,ThiF,97.0,98.7,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_absent,PF16191 score= GA=25.0 dE=,HOLD,HOLD: composite over-reach (extra Pfam absent - keep old)
223848,e3iddA1,7515.1.1,7515.1.1.8,Metalloenzyme,7515.1.1.14,"Metalloenzyme, PhosphMutase",PF01676,Metalloenzyme,99.2,147.5,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_absent,PF10143 score= GA=21.5 dE=,HOLD,HOLD: composite over-reach (extra Pfam absent - keep old)
1117696,e3vkhA3,2004.1.1,2004.1.1.156,AAA_5,2004.1.1.500,"AAA_5, AAA_6",PF07728,AAA_5,77.9,57.2,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_absent,PF12774 score= GA=25.2 dE=,HOLD,HOLD: composite over-reach (extra Pfam absent - keep old)
1556802,e4ad8A1,2004.1.1,2004.1.1.87,SMC_N,2004.1.1.433,"SMC_N, AAA_23",PF02463,SMC_N,87.9,49.4,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_absent,PF13476 score= GA=27.0 dE=,HOLD,HOLD: composite over-reach (extra Pfam absent - keep old)
1447873,e4rh7A4,2004.1.1,2004.1.1.156,AAA_5,2004.1.1.500,"AAA_5, AAA_6",PF07728,AAA_5,74.1,89.4,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_absent,PF12774 score= GA=25.2 dE=,HOLD,HOLD: composite over-reach (extra Pfam absent - keep old)
2041636,e5ulmA1,109.4.1,109.4.1.193,MAP3K_TRAF_bd,2007.15.1.11,MAP3K_TRAF_bd,PF13281,MAP3K_TRAF_bd,97.5,451.2,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),supports_old,,,HOLD,HOLD: architecture matches old group
1145819,e3h94A4,6119.1.1,6119.1.1.1,HlyD_D4,6119.1.1.2,PF25869,PF25919,BSH_CusB,100.0,89.0,pfam_has_no_fgroup_here,,HOLD: Pfam matches no F-group in this T,,,,HOLD,HOLD: Pfam matches no F-group in this T
1916683,e3mmcB1,205.1.1,205.1.1.1,Fer4,205.1.1.41,"Fer4, Fer4_10",PF01077,NIR_SIR,100.0,126.4,pfam_has_no_fgroup_here,,HOLD: Pfam matches no F-group in this T,,,,HOLD,HOLD: Pfam matches no F-group in this T
1002477,e3ne5B4,6119.1.1,6119.1.1.1,HlyD_D4,6119.1.1.2,PF25869,PF25919,BSH_CusB,100.0,89.0,pfam_has_no_fgroup_here,,HOLD: Pfam matches no F-group in this T,,,,HOLD,HOLD: Pfam matches no F-group in this T
9749,e1qvrC4,2004.1.1,2004.1.1.1,AAA,2004.1.1.462,NBD_SMAX1,PF00004,AAA,71.8,49.3,supports_old_ecod_rep,,HOLD: Pfam contradicts move (keep current),,,,HOLD,HOLD: Pfam contradicts move (keep current)
3190,e1snlA1,108.1.1,108.1.1.29,EF-hand_7,108.1.1.121,PF30624,PF13499,EF-hand_7,78.8,31.3,supports_old_ecod_rep,,HOLD: Pfam contradicts move (keep current),,,,HOLD,HOLD: Pfam contradicts move (keep current)
224055,e4hg6B3,10.32.1,10.32.1.10,BcsB,10.32.1.215,PF29167,PF03170,CBM_BcsB_1st,78.4,22.9,supports_old_ecod_rep,,HOLD: Pfam contradicts move (keep current),,,,HOLD,HOLD: Pfam contradicts move (keep current)
9774,e1iqpA3,2004.1.1,2004.1.1.1,AAA,2004.1.1.415,"AAA, RuvB_N",PF00004,AAA,72.0,69.0,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
9224,e1kdgA2,2003.1.2,2003.1.2.3,"GMC_oxred_N,FAD_binding_2,GMC_oxred_C",2003.1.2.63,"GMC_oxred_N, GMC_oxred_C, NAD_binding_8",PF00732,GMC_oxred_N,82.2,69.3,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4607,e1te4A1,109.4.1,109.4.1.207,HEAT_2,109.4.1.1283,"HEAT, HEAT_PBS, HEAT_2",PF13646,HEAT_2,77.5,61.1,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
6742,e1cc1L3,244.4.1,244.4.1.2,NiFeSe_Hases,244.4.1.3,"NiFeSe_Hases, PF27537",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
7198,e1dceA3,207.1.1,207.1.1.29,Transp_inhibit,207.1.1.197,"LRR_1, LRR_9",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4551,e1elrA1,109.4.1,109.4.1.5,TPR_1,109.4.1.1394,"TPR_1, TPR_8, TPR_12",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4554,e1fchA1,109.4.1,109.4.1.5,TPR_1,109.4.1.1263,"TPR_1, TPR_16",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
1030869,e1h6tA3,207.1.1,207.1.1.20,LRR_4,207.1.1.142,"LRR_1, LRR_4, LRR_6, LRR_8",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4520,e1iknD1,109.3.1,109.3.1.8,Ank_2,109.3.1.162,"Ank, Ank_2, Ank_5",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4516,e1n11A1,109.3.1,109.3.1.1,Ank,109.3.1.165,"Ank, Ank_2, Ank_3, Ank_4, Ank_5",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
9485,e1nriA1,2007.6.1,2007.6.1.12,GKRP_SIS_N,2007.6.1.17,"SIS, GKRP_SIS_N",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
7192,e1oznA1,207.1.1,207.1.1.24,LRR_8,207.1.1.130,"LRR_1, LRR_5, LRR_8",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4580,e1qbkB1,109.4.1,109.4.1.204,HEAT_EZ,109.4.1.1313,"HEAT, IBN_N, HEAT_EZ, TPR_IMB1, TPR_IPO5",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4578,e1qgrA1,109.4.1,109.4.1.55,"IBN_N,HEAT_EZ",109.4.1.1345,"HEAT, IBN_N, HEAT_EZ, TPR_IMB1",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4586,e1u6gC1,109.4.1,109.4.1.34,"HEAT,TIP120,HEAT_EZ",109.4.1.1501,"HEAT, TIP120, HEAT_EZ, HEAT_GCN1, TPR_CAND1",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
6738,e1ublL5,244.4.1,244.4.1.2,NiFeSe_Hases,244.4.1.3,"NiFeSe_Hases, PF27537",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4560,e1w3bA1,109.4.1,109.4.1.5,TPR_1,109.4.1.3572,"TPR_1, TPR_4, TPR_8, TPR_10, TPR_11, TPR_12, TPR_16, TPR_19",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
9280,e1w4xA1,2003.1.2,2003.1.2.29,NAD_binding_8,2003.1.2.69,"NAD_binding_8, Pyr_redox_3",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
7193,e1w8aA1,207.1.1,207.1.1.11,"LRRNT,LRR_8",207.1.1.164,"LRR_1, LRRNT, LRRCT, LRR_8",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
6740,e1wuiL3,244.4.1,244.4.1.2,NiFeSe_Hases,244.4.1.3,"NiFeSe_Hases, PF27537",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
5474,e1xerA1,205.1.1,205.1.1.1,Fer4,205.1.1.41,"Fer4, Fer4_10",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
7194,e1xkuA1,207.1.1,207.1.1.24,LRR_8,207.1.1.140,"LRR_1, LRRNT, LRR_8",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4562,e1xnfA1,109.4.1,109.4.1.95,TPR_2,109.4.1.1264,"TPR_8, TPR_16",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4613,e1xqrA1,109.4.1,,,109.4.1.1413,PF28415,,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
2266,e2bibA1,702.1.1,702.1.1.1,Choline_bind_1,702.1.1.9,"Choline_bind_1, Choline_bind_2, Choline_bind_3",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4579,e2bptA1,109.4.1,109.4.1.55,"IBN_N,HEAT_EZ",109.4.1.1345,"HEAT, IBN_N, HEAT_EZ, TPR_IMB1",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
4563,e2c2lA1,109.4.1,109.4.1.9,"TPR_1,CHIP_TPR_N",109.4.1.1707,"TPR_1, ANAPC3, TPR_8, CHIP_TPR_N",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
2233,e2ebsA1,5.1.4,5.1.4.52,Sortilin-Vps10,5.1.4.406,"BNR_6, Sortilin-Vps10, PF25852",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
1316581,e2ru4B1,109.4.1,109.4.1.2,Arm,109.4.1.1332,"Arm, HEAT_2, Arm_3",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
185442,e3ojaB1,207.1.1,207.1.1.24,LRR_8,207.1.1.130,"LRR_1, LRR_5, LRR_8",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
1031088,e3sfzA5,5.1.4,5.1.4.1,WD40,5.1.4.274,"WD40, ANAPC4_WD40, Beta-prop_NOL10_N, Beta-prop_IFT122_1st",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
1487475,e4rg6A1,109.4.1,109.4.1.7,"TPR_1,ANAPC3",109.4.1.1294,"TPR_1, ANAPC3, TPR_8, TPR_12, TPR_16",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
1482703,e4rlvA1,109.3.1,109.3.1.1,Ank,109.3.1.164,"Ank, Ank_2, Ank_3, Ank_4",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
1673889,e4ui9O2,109.4.1,109.4.1.185,ANAPC5,109.4.1.1398,"ANAPC5, TPR_10, PF29127",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
1411819,e4uw0A1,206.1.1,206.1.1.11,APH,206.1.1.73,"Pkinase, APH",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
1722652,e5a6cB1,109.4.1,109.4.1.198,TPR_12,109.4.1.1315,"TPR_7, TPR_8, TPR_10, TPR_12",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
1779584,e5dnyB1,2004.1.1,2004.1.1.198,AAA_23,2004.1.1.514,"AAA_23, AAA_29, SbcC_Walker_B",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
1866774,e5hzrA2,2004.1.1,2004.1.1.24,"SNF2-rel_dom,Helicase_C",2004.1.1.428,"SNF2-rel_dom, Helicase_C, HDA2-3",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
2080125,e5jqyA1,109.4.1,109.4.1.118,"STAG,SCD,SCC3_C",109.4.1.1287,"TPR_6, TPR_8, TPR_16",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
2082640,e5jzuA1,109.4.1,109.4.1.118,"STAG,SCD,SCC3_C",109.4.1.1287,"TPR_6, TPR_8, TPR_16",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
2095496,e5o01A1,109.4.1,109.4.1.198,TPR_12,109.4.1.1304,"TPR_8, TPR_10, TPR_12",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
2036593,e5tqbB1,109.4.1,109.4.1.118,"STAG,SCD,SCC3_C",109.4.1.1264,"TPR_8, TPR_16",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
2323971,e5ve8B1,109.4.1,,,109.4.1.1697,"HEAT, IBN_N, TPR_IMB1, TPR_IPO5",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
2576201,e6i5bA2,139.2.1,139.2.1.2,,139.2.1.18,"Cytochrom_C552, Cytochrome_C554, Cytochrome_C7",,,,,no_dominant_pfam,,REVIEW: no Pfam >=60% (structural/DPAM),reroute_other,,,REROUTE,REROUTE: architecture fits a different F-group
9290,e1djqA3,2003.1.3,2003.1.3.3,Pyr_redox_2,2003.1.3.15,"Pyr_redox_2, NAD_binding_8",PF07992,Pyr_redox_2,61.4,35.6,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),no_arch,,,REVIEW,REVIEW: no Pfam architecture (structural/DPAM)
2298,e1dq3A1,69.1.1,69.1.1.4,Intein_splicing,69.1.1.11,"PT-HINT, Intein_splicing",PF14890,Intein_splicing,95.8,139.8,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),no_arch,,,REVIEW,REVIEW: no Pfam architecture (structural/DPAM)
11106,e1lrzA3,213.1.1,213.1.1.7,FemAB,213.1.1.75,"FemAB, Acetyltransf_6",PF02388,FemAB,100.0,506.5,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),no_arch,,,REVIEW,REVIEW: no Pfam architecture (structural/DPAM)
9602,e1n0uA5,2004.1.1,2004.1.1.14,GTP_EFTU,2004.1.1.414,"GTP_EFTU, MMR_HSR1",PF00009,GTP_EFTU,95.9,176.2,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_sub_GA,PF01926 score=19.8 GA=21.9 dE=1.1e-03,REVIEW,REVIEW: borderline composite (extra Pfam sub-GA)
119021,e1r7rA6,2004.1.1,2004.1.1.1,AAA,2004.1.1.415,"AAA, RuvB_N",PF00004,AAA,75.3,158.3,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_sub_GA,PF05496 score=24.6 GA=27.0 dE=2.9e-05,REVIEW,REVIEW: borderline composite (extra Pfam sub-GA)
9605,e1wf3A2,2004.1.1,2004.1.1.73,MMR_HSR1,2004.1.1.474,"Dynamin_N, MMR_HSR1",PF01926,MMR_HSR1,66.3,84.2,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_sub_GA,PF00350 score=26.5 GA=27.0 dE=9.1e-06,REVIEW,REVIEW: borderline composite (extra Pfam sub-GA)
9600,e2bv3A5,2004.1.1,2004.1.1.14,GTP_EFTU,2004.1.1.414,"GTP_EFTU, MMR_HSR1",PF00009,GTP_EFTU,98.8,223.1,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_sub_GA,PF01926 score=17.5 GA=21.9 dE=5.8e-03,REVIEW,REVIEW: borderline composite (extra Pfam sub-GA)
9183,e2g5cA2,2003.1.1,2003.1.1.27,PDH_N,2003.1.1.147,"PDH_N, F420_oxidored",PF02153,PDH_N,90.6,188.8,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_sub_GA,PF03807 score=21.4 GA=21.6 dE=4.7e-04,REVIEW,REVIEW: borderline composite (extra Pfam sub-GA)
10114,e2shpA3,2007.2.3,2007.2.3.1,Y_phosphatase,2007.2.3.21,"Y_phosphatase, PTP-SAK",PF00102,Y_phosphatase,80.8,273.6,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_sub_GA,PF22784 score=26.6 GA=27.0 dE=8.3e-06,REVIEW,REVIEW: borderline composite (extra Pfam sub-GA)
184980,e2x58A2,2003.1.1,2003.1.1.36,3HCDH_N,2003.1.1.155,"3HCDH_N, F420_oxidored",PF02737,3HCDH_N,96.7,182.6,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_sub_GA,PF03807 score=20.0 GA=21.6 dE=1.3e-03,REVIEW,REVIEW: borderline composite (extra Pfam sub-GA)
5478,e3c8yA3,205.1.1,205.1.1.16,Fer4_7,205.1.1.42,"Fer4, Fer4_6, Fer4_7",PF12838,Fer4_7,71.1,30.3,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_sub_GA,PF00037 score=19.7 GA=21.1 dE=8.9e-04,REVIEW,REVIEW: borderline composite (extra Pfam sub-GA)
1389177,e3izq11,2004.1.1,2004.1.1.14,GTP_EFTU,2004.1.1.414,"GTP_EFTU, MMR_HSR1",PF00009,GTP_EFTU,98.3,163.3,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_sub_GA,PF01926 score=19.3 GA=21.9 dE=1.5e-03,REVIEW,REVIEW: borderline composite (extra Pfam sub-GA)
1031105,e3zztA4,2004.1.1,2004.1.1.14,GTP_EFTU,2004.1.1.414,"GTP_EFTU, MMR_HSR1",PF00009,GTP_EFTU,96.8,219.6,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_sub_GA,PF01926 score=20.2 GA=21.9 dE=8.3e-04,REVIEW,REVIEW: borderline composite (extra Pfam sub-GA)
1125473,e4ij2F1,11.1.1,11.1.1.72,NEAT,11.1.1.861,"NEAT, DUF2283",PF05031,NEAT,84.2,67.4,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_sub_GA,PF10049 score=21.8 GA=23.0 dE=2.7e-04,REVIEW,REVIEW: borderline composite (extra Pfam sub-GA)
1108126,e4kc5A1,7581.1.1,7581.1.1.2,ketoacyl-synt,7581.1.1.22,"Thiolase_N, ketoacyl-synt",PF00109,ketoacyl-synt,96.2,225.5,ambiguous_both,,REVIEW: dominant Pfam in BOTH old & new (likely refinement),subset_ambiguous,Q_sub_GA,PF00108 score=24.5 GA=26.4 dE=2.5e-05,REVIEW,REVIEW: borderline composite (extra Pfam sub-GA)
